OBJECTID,PrimaryKey,PlotID,DBKey,Species,AH_SpeciesCover,Hgt_Species_Avg,AH_SpeciesCover_n,Hgt_Species_Avg_n,GrowthHabit,GrowthHabitSub,Duration,Noxious,SG_Group,SpeciesState,State
732644,COS05000_2020_PJ-1412019-09-01,PJ-141,CO2019RawCleaned.gdb,ASAS,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
732645,COS05000_2020_PJ-1412019-09-01,PJ-141,CO2019RawCleaned.gdb,HEMU3,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
732756,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,ARNO4,0.666666700000000,3.000000000000000,1,1,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
732757,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,PLJA,22.666670000000000,21.260870000000001,34,23,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
732758,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,LAOC3,0.666666700000000,,1,,NonWoody,Forb,Annual,NO,,CO,CO
732759,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,PHCR,2.666667000000000,,4,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
732760,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,YUGL,0.666666700000000,,1,,Woody,Succulent,Perennial,NO,,CO,CO
732761,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,EPTO,0.666666700000000,,1,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
732762,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,GIOP,0.666666700000000,,1,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
732763,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,DRCU,4.000000000000000,3.500000000000000,6,2,NonWoody,Forb,Annual,NO,,CO,CO
732764,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,ACHY,,30.000000000000000,,1,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
732765,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,CHFE3,,2.000000000000000,,1,NonWoody,Forb,Perennial,NO,,CO,CO
732766,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,ERCE2,,4.000000000000000,,1,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
732767,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,HAGL,,25.000000000000000,,1,NonWoody,Forb,Annual,YES,,CO,CO
732768,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,HENE5,,49.000000000000000,,1,NonWoody,Graminoid,Perennial,NO,,CO,CO
732769,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,JUOS,,,,,Woody,Tree,Perennial,NO,,CO,CO
732770,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,CHER2,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
732771,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,OPPOP,,,,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
732772,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,YUHA,,,,,Woody,Succulent,Perennial,NO,,CO,CO
732773,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,LIWA4,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
732774,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,SPCO,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
732775,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,ERUM,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
732776,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,CHSC,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
732777,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,TRDU,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
732778,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,ZIVE,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
732779,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,CANU3,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
732780,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,PLPA2,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
732781,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,ENNU,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
732782,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,ARARA,,,,,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
732783,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,GLSPM,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
732784,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,CRMI5,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
732785,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,EREAE,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
732786,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,FOME,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
732755,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,DEPI,0.666666700000000,,1,,NonWoody,Forb,Annual,NO,,CO,CO
732754,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,ATCO,0.666666700000000,5.000000000000000,1,1,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
732753,COS05000_2020_SD-3532019-09-01,SD-353,CO2019RawCleaned.gdb,GUSA2,12.000000000000000,17.000000000000000,18,22,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
732903,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,ELEL5,1.333333000000000,31.000000000000000,2,1,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
732904,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,JUOS,10.666670000000000,345.500000000000000,16,4,Woody,Tree,Perennial,NO,,CO,CO
732905,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,PIED,24.666670000000000,338.750000000000000,37,8,Woody,Tree,Perennial,NO,,CO,CO
732906,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,HEVI4,1.333333000000000,9.000000000000000,2,4,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
732907,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,OPFR,4.666667000000000,9.333333000000000,7,6,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
732908,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,PEPU7,2.000000000000000,13.000000000000000,3,1,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
732909,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,LAOC3,1.333333000000000,,2,,NonWoody,Forb,Annual,NO,,CO,CO
732910,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,CHAL7,0.666666700000000,56.000000000000000,1,1,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
732911,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,TEIV,1.333333000000000,12.750000000000000,2,4,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
732912,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,CHTE2,,2.500000000000000,,2,NonWoody,Forb,Annual,NO,,CO,CO
732913,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,ERAL4,,1.000000000000000,,3,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
732914,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,GIOP,,14.000000000000000,,1,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
732915,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,PODO4,,15.000000000000000,,2,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
732916,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,POFE,,16.000000000000000,,1,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
732917,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,GUSA2,,,,,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
732918,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,DEPI,,,,,NonWoody,Forb,Annual,NO,,CO,CO
732919,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,DRCU,,,,,NonWoody,Forb,Annual,NO,,CO,CO
732920,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,ACHY,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
732921,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,AMUT,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
732922,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,ALDE,,,,,NonWoody,Forb,Annual,NO,,CO,CO
732923,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,ARLU,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
732924,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,BOGR2,,,,,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
732925,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,ARNO4,,,,,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
732926,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,ALTE,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
732927,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,TRGY,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
732928,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,ECCO5,,,,,Woody,Succulent,Perennial,NO,,CO,CO
732929,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,PAMU11,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
732930,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,PEAN4,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
732931,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,HEMU3,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
732932,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,PEBR9,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
732933,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,TEAC,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
732934,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,THAU3,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
732935,COS05000_2019_PP-1722019-09-01,PP-172,CO2019RawCleaned.gdb,ARUV,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
734340,COS05000_2020_SD-3522019-09-01,SD-352,CO2019RawCleaned.gdb,GUSA2,2.000000000000000,13.000000000000000,3,3,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
734341,COS05000_2020_SD-3522019-09-01,SD-352,CO2019RawCleaned.gdb,ATCO,4.000000000000000,13.500000000000000,6,4,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
734342,COS05000_2020_SD-3522019-09-01,SD-352,CO2019RawCleaned.gdb,KRLA2,0.666666700000000,7.000000000000000,1,1,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
734343,COS05000_2020_SD-3522019-09-01,SD-352,CO2019RawCleaned.gdb,ACHY,0.666666700000000,,1,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
734344,COS05000_2020_SD-3522019-09-01,SD-352,CO2019RawCleaned.gdb,HAGL,4.000000000000000,26.857140000000001,6,7,NonWoody,Forb,Annual,YES,,CO,CO
734345,COS05000_2020_SD-3522019-09-01,SD-352,CO2019RawCleaned.gdb,PLJA,9.333333000000000,35.733330000000002,14,15,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
734346,COS05000_2020_SD-3522019-09-01,SD-352,CO2019RawCleaned.gdb,LAOC3,0.666666700000000,,1,,NonWoody,Forb,Annual,NO,,CO,CO
734347,COS05000_2020_SD-3522019-09-01,SD-352,CO2019RawCleaned.gdb,PHCR,7.333333000000000,25.000000000000000,11,4,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
734348,COS05000_2020_SD-3522019-09-01,SD-352,CO2019RawCleaned.gdb,OPPOP,1.333333000000000,5.333333000000000,2,3,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
734349,COS05000_2020_SD-3522019-09-01,SD-352,CO2019RawCleaned.gdb,GAPIP2,,26.000000000000000,,1,NonWoody,Forb,Perennial,NO,,CO,CO
734350,COS05000_2020_SD-3522019-09-01,SD-352,CO2019RawCleaned.gdb,OPPO,,9.000000000000000,,1,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
734351,COS05000_2020_SD-3522019-09-01,SD-352,CO2019RawCleaned.gdb,SH06000,,9.000000000000000,,1,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
734352,COS05000_2020_SD-3522019-09-01,SD-352,CO2019RawCleaned.gdb,SIAL2,,,,,NonWoody,Forb,Annual,NO,,CO,CO
734353,COS05000_2020_SD-3522019-09-01,SD-352,CO2019RawCleaned.gdb,SPCO,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
734354,COS05000_2020_SD-3522019-09-01,SD-352,CO2019RawCleaned.gdb,ZIEL2,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
734355,COS05000_2020_SD-3522019-09-01,SD-352,CO2019RawCleaned.gdb,PLPA2,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
734356,COS05000_2020_SD-3522019-09-01,SD-352,CO2019RawCleaned.gdb,TESP2,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
734357,COS05000_2020_SD-3522019-09-01,SD-352,CO2019RawCleaned.gdb,ABEL,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
734358,COS05000_2020_SD-3522019-09-01,SD-352,CO2019RawCleaned.gdb,OPPH,,,,,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
734359,COS05000_2020_SD-3522019-09-01,SD-352,CO2019RawCleaned.gdb,CRCR3,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
734942,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,POTR5,24.000000000000000,1300.000000000000000,36,7,Woody,Tree,Perennial,NO,,CO,CO
734943,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,CADO2,15.333330000000000,17.750000000000000,23,4,NonWoody,Sedge,Perennial,NO,,CO,CO
734944,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,BERE,2.000000000000000,,3,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
734945,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,GERI,2.666667000000000,14.000000000000000,4,1,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
734946,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,MAST4,2.000000000000000,39.000000000000000,3,1,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
734947,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,VIAM,3.333333000000000,29.000000000000000,5,2,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
734948,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,ELGL,0.666666700000000,44.000000000000000,1,1,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
734949,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,ORSE,3.333333000000000,,5,,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
734950,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,ARUV,9.333333000000000,,14,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
734951,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,SOCA6,0.666666700000000,,1,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
734952,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,PIEN,4.666667000000000,270.000000000000000,7,1,Woody,Tree,Perennial,NO,,CO,CO
734953,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,AQEL,2.666667000000000,48.000000000000000,4,1,NonWoody,Forb,Perennial,NO,,CO,CO
734954,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,ABBI3,51.333329999999997,602.857099999999946,77,14,Woody,Tree,Perennial,NO,,CO,CO
734955,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,GAMUC,3.333333000000000,22.500000000000000,5,4,NonWoody,Forb,Perennial,NO,,CO,CO
734956,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,FRVI,0.666666700000000,,1,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
734957,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,ARCO9,2.666667000000000,15.000000000000000,4,1,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
734961,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,SETR,1.333333000000000,,2,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
734962,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,AD06044,0.666666700000000,,1,,,,,,,CO,CO
734963,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,AF06048,0.666666700000000,57.000000000000000,1,2,NonWoody,Forb,Annual,NO,,CO,CO
734964,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,GOOB2,1.333333000000000,,2,,NonWoody,Forb,Perennial,NO,,CO,CO
734965,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,MARAR,0.666666700000000,,1,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
734966,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,ROBL,1.333333000000000,,2,,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
734967,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,COSC2,,55.000000000000000,,1,NonWoody,Forb,Perennial,NO,,CO,CO
734968,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,ERGL2,,21.000000000000000,,2,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
734969,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,VIAMA3,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
734970,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,WYAM,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
734971,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,ELTR7,,,,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
734972,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,CACH7,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
734973,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,MARA7,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
734974,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,OSDE,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
734975,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,CICL,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
734976,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,SAMO2,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
734977,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,BRTE,0.666666700000000,11.000000000000000,1,1,NonWoody,Graminoid,Annual,YES,,CO,CO
734978,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,ELEL5,4.666667000000000,39.500000000000000,7,4,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
734979,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,POSE,12.666670000000000,37.142859999999999,19,7,NonWoody,Graminoid,Perennial,NO,ShortStaturePerennialGrass,CO,CO
734980,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,ARTR2,8.000000000000000,36.888890000000004,12,9,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
734981,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,PHLO2,0.666666700000000,,1,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
734982,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,ERCI6,1.333333000000000,,2,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
734983,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,ACHY,0.666666700000000,,1,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
734984,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,VUOC,0.666666700000000,,1,,NonWoody,Graminoid,Annual,NO,ShortStaturePerennialGrass,CO,CO
734985,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,CERCO,3.333333000000000,71.500000000000000,5,2,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
734986,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,CHDE2,1.333333000000000,,2,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
734987,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,OPFR,0.666666700000000,6.000000000000000,1,2,Woody,Succulent,Perennial,NO,PreferredForb,CO,CO
734988,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,PEPU7,18.666670000000000,20.307690000000001,28,13,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
734989,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,LEAL4,10.666670000000000,18.000000000000000,16,1,NonWoody,Forb,Perennial,NO,,CO,CO
734990,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,XYGL,1.333333000000000,,2,,NonWoody,Forb,Perennial,NO,,CO,CO
734991,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,HENE5,2.666667000000000,80.000000000000000,4,2,NonWoody,Graminoid,Perennial,NO,,CO,CO
734992,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,PHPR3,2.000000000000000,,3,,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
734993,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,ASFL2,1.333333000000000,,2,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
734960,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,ACRU2,0.666666700000000,,1,,NonWoody,Forb,Perennial,NO,,CO,CO
734959,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,BRCI2,2.000000000000000,18.000000000000000,3,2,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
734958,COS05000_2021_MC-0522019-09-01,MC-052,CO2019RawCleaned.gdb,ORPA3,12.666670000000000,20.000000000000000,19,1,NonWoody,Forb,Perennial,NO,,CO,CO
734994,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,AF06000,0.666666700000000,,1,,NonWoody,Forb,Annual,NO,,CO,CO
734995,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,AGCR,,59.000000000000000,,2,NonWoody,Graminoid,Perennial,NO,TallStaturePerennialGrass,CO,CO
734996,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,CANU3,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
734997,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,ZIELE,,,,,NonWoody,Forb,Perennial,NO,,CO,CO
734998,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,CEMO2,,,,,Woody,Shrub,Perennial,NO,NonSagebrushShrub,CO,CO
734999,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,ERRA3,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
735000,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,CHTE2,,,,,NonWoody,Forb,Annual,NO,,CO,CO
735001,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,PIED,,,,,Woody,Tree,Perennial,NO,,CO,CO
735002,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,ASTH2,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
735003,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,LASE,,,,,NonWoody,Forb,Annual,NO,PreferredForb,CO,CO
735004,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,ARNO4,,,,,Woody,Shrub,Perennial,NO,Sagebrush,CO,CO
735005,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,HYFI,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
735006,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,GUSA2,,,,,Woody,SubShrub,Perennial,NO,NonSagebrushShrub,CO,CO
735007,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,TETO,,,,,NonWoody,Forb,Perennial,NO,PreferredForb,CO,CO
735008,COS05000_2020_MMS-0852019-09-01,MMS-085,CO2019RawCleaned.gdb,DEPI,,,,,NonWoody,Forb,Annual,NO,,CO,CO
